Tanggal Posting;Nama Tampilan;Username;Teks Tweet;Retweets;Likes;Total Interaksi
10/03/2021;CHARLOTTE.;@soverendipity;dress dan short heels. Rambutku yang udah dicatok bagus-bagus jadi berantakan ketiup angin. Parfumnya juga udah luntur kena keringet, karena PANAS BANGET MACET di JAKARTA SELATAN.  Dari daerah Pancoran naik motor ke Kokas. Mana macet. Panas. Banyak debu. Waktu sampai di Kokas,;1;0;1
10/03/2021;trying to stay alive;@mencobabermakna;Siang panas banget Malam dingin banget ((Jakarta));0;1;1
10/03/2021;Abigail;@cryonmonday;Kemaren jakarta ujan deres sekarang panas banget.  Cuacanya gak pasti kaya aku sama kamu;0;0;0
10/03/2021;vivi kalem ☽̶☾;@jnjmcbkist;jakarta kan panas banget yaa temen kakak ak make sunblock kewajahnya dia kira bisa 2x lipat ngelindungin kulitnya dari sinar matahari sekarang wajahnya bentol-bentol matanya bengkak;0;0;0
10/03/2021;Wiramon;@wira0_0;jakarta berembun tapi tetep aja gerah wk;0;0;0
10/03/2021;@bibitmecin;@bibitmecin;Jakarta panas banget, gak kuat aku dijalan ,')) keliling jakbar aku hari ini;0;0;0
12/03/2021;average Rolfo enjoyer;@papedatulehu;Lagi sholat jumat, ada 2 kondisi A. Panas banget tapi sebelah pake masker dan jaga jarak B. Adem tapi gaada yang pake masker samsek dan rapatkan shaf. Semuanya sama di Jakarta. Pilih yang mana?;0;0;0
13/03/2021;Hirzi;@hirzihfzhdn;Jakarta gerah banget;0;0;0
13/03/2021;gilang;@hedioot;jakarta panas banget by;0;0;0
14/03/2021;Romeo;@Romeoalfamanggo;hayukk cari yang seger2, jakarta lagi gerah nih;0;0;0
15/03/2021;Evaphany;@JINLOVESLY;Ada jul dibogor jakarta menurutku panas tp keknya panasan daerah km ya , aku orgnya gakuat gerah soalnya aku kebiasaan tinggal d tempat yg dingin kali ya  nah emg iya sih klo byk kerjaan suka lupa trs mager;0;0;0
15/03/2021;kyi;@ppalganbultiya;Kota di mana semua bermula di sini. Kota percobaan kayaknya, pinggir jakarta. Panas banget, identik sama buah belimbing.;0;0;0
16/03/2021;Kaolie;@bweebwuueee;Ayo gais dilarang flop, kalo flop tadi daikichi kepencet, tinggal mandi dulu yh jakarta gerah bre;0;0;0
16/03/2021;IKARUS (Kanra D&D!AU);@ripensoul_V;Lebih mirip siswa sekolah menengah yang diminta ibunya beli garam di warung. Peluh mulai turun dari dahi. Udara Jakarta cukup terasa lembab, membuatnya gerah. Belum lagi hawa-hawa buruk yang terus menghantuinya. Seandainya di sekitar ada kuil shinto yang buka, mungkin-;0;0;0
17/03/2021;TXT DARI JAKARTA;@txtdrjkt;Sering naik krl tapi mager banget kalo harus ke ke Stasiun Tanah Abang, gerah banget vibenya, karena keramean kali ya, valid ga?;16;58;74
17/03/2021;IKI;@Freakinpeps;JAKARTA PANAS BANGET YAALLAH;0;2;2
17/03/2021;رزقي ساتريا;@kaudajjalanjeng;Di Kebayoran Lama, Jakarta Selatan Panas Banget Njir;0;0;0
17/03/2021;𝗚𝗜𝗦𝗘𝗟𝗟𝗘 𝗖𝗔𝗥𝗢𝗟𝗜𝗡𝗘.;@sangkaIan;⠀⠀⠀ ⠀⠀⠀ Pula segelas kopi dingin adalah teman terbaik untuk cuaca panas Jakarta siang hari ini, saat tengah asyik meminum segelas kopi dinginnya sembari menggulir linimasa media sosialnya, menanti balasan si adik sepupu. ⠀⠀⠀ ⠀⠀⠀;0;0;0
18/03/2021;nat;@equinats;JAKARTA PANAS BANGET JANCUK;0;1;1
18/03/2021;A;@junhuicy;Jakarta panas dan gerah banget ya hari ini;0;0;0
18/03/2021;Teuku Ardo;@ardote;Wei ini Jakarta kenapa panas banget nih hari? Set dah..;0;0;0
18/03/2021;anu gerah;@ngrhGST;Oiya ada 1 lagi, yg paling cape wktu w ke tegal circus team j, posisi w di Jakarta lagi kerja tapi w ijin buat ngidol, selesain kerjaan sore, lanjut pulang ke cirebon malem dan satu kereta tpi beda gerbong sama kamu, keren bsa gtu wkwk m  @gabyJKT48;0;0;0
18/03/2021;lidya;@honeyounn;panas banget sih jakarta;0;0;0
18/03/2021;𝐬𝐚𝐛𝐢𝐥;@boyfiehc;panas banget ya,,,, Jakarta berasa bekasi;0;0;0
18/03/2021;anu gerah;@ngrhGST;Karena capek itu, makanya w niatin kerja di Jakarta apa aja gtu dan Alhamdulillah terkabul trus deket dari FX lagi gasampe 2km. Trus sampe sekarang kalau lagi riding w juga masih sering lewatin tempat2 bersejarah dlu hehe kangen gtu  @gabyJKT48;0;0;0
18/03/2021;anu gerah;@ngrhGST;Pertama kali waktu nonton JKT48 itu di Alam Sutera, tahun 2015 malam tahun baru, w yang kebetulan ada di Jakarta liburan, trus ada temen2 fjkt cirebon yg kesan, ada temen smp w juga jdi w ikut gabung, kenalan sama mereka, trus ngikut ke alam sutera  @gabyJKT48;0;0;0
19/03/2021;𝐒𝐚𝐬𝐚;@saekhanuri_;Jakarta panas banget;2;55;57
19/03/2021;lyd;@hallydia_;ya Allah jakarta gerah banget si :(;0;2;2
19/03/2021;Eastèrn;@azlansyahnoor;Salah satu hal yg gw syukuri dlm hidup adalah, bersyukur msh dpt tempat kerja yg diruangan ber AC Jakarta panas banget sumpah hari ini :));0;1;1
19/03/2021;kepik;@kepikbesar;Jakarta gerah gasiiii? Panas bener rasanya dari kemarin;0;0;0
19/03/2021;Dita;@baterylowb;Jakarta panas banget, jadi sering minum es + ngemilin es batunya. Alhasil perut kembung terus;0;0;0
19/03/2021;jess ★ CEK PIN TWT;@chenlepieces;jakarta panas banget chenle apa gamau up selca?;0;0;0
19/03/2021;@perapern;@perapern;salut bgt sama orang yang pake outfit berlapis-lapis di cuaca panas jakarta;0;0;0
19/03/2021;24MinYoongi⁷ || Currently in;@papiyoon9i;Hr ini jakarta gerah bet woyy udh kek planet bekasi;0;0;0
20/03/2021;Oom;@ephi;Ukuran kaki? Ada sepatu Caterpillar dengan tali-tali nih, waktu beli sih tulisannya bisa buat area beroli/minyak, kepake cuma 2 kali karena abis itu balik Jakarta dan berat ngaujubileh plus gerah buat dipake di cuaca tropis.;1;1;2
20/03/2021;pixie;@ihangyulie;Jakarta panas banget. Akhirnya hujan. Lumayan biar adem..;0;0;0
20/03/2021;yuhuww;@aussieboyjakeyy;Yeonjun soto bhayangkari enak bgt tau apalagi kalo ditambah sate ayam.. meskipun makannya sambil gerah karena asep sate dan cuaca jakarta yg menyengat tp minumnya harus ttp teh anget;0;0;0
21/03/2021;FUDGYBRO;@fudgybro;Panas banget  Jakarta siang ini..kayanya biar adem harus makan Softbro yg lg disc 50% di menteng?!!!;0;2;2
21/03/2021;Haye Targaryen;@_haye_;Jakarta panas banget ya. Kamu ga kepanasan?;1;1;2
21/03/2021;Vicky Firizky Ananda;@vickyfianda;32 derajat di Jakarta tuh kenapa panas banget yak, sedangkan 32 derajat di Inggris itu enaa..;0;0;0
21/03/2021;Meowpuff0906;@meowpuff8699;Di jakarta depok itu Sakit aja gw ga pake selimut pas tidur, apalagi pake cardigan GERAH.  Kecuali Ac kantormu kenceng dan bawa mobil kemana mana.;0;0;0
21/03/2021;—borderline is.;@kaininida;panas banget jakarta asliiii;0;0;0
21/03/2021;Philip;@philip_vc;panas banget jakarta buset dah;0;0;0
21/03/2021;marrywhoanna;@marrywhoanna;Jakarta panas banget dah .;0;0;0
21/03/2021;Meowpuff0906;@meowpuff8699;Setelah tinggal dijakarta semua bajuku bahan menyerap keringat dan tipis. Gerah Jakarta,  pake blazer aja sering   aku lepas apalagi kalau keluar kantor.;0;0;0
21/03/2021;yaya;@hisrotia;jakarta. surabaya panas banget sumpah..;0;0;0
21/03/2021;ja;@crushonsj;jakarta juga siang nya panas banget;0;0;0
21/03/2021;bee;@cloudwin_;JAKARTA JUGA LAGI PANAS BANGET;0;0;0
21/03/2021;nana;@strkhahahaha;keren jakarta ujann, jogja panas banget echaa;0;0;0
21/03/2021;dini;@postkelonial;gue geli liat adegan tremnya anjir too real!!! amor dan humor juga bagus banget karena vibes jakarta fair persis kayak gitu gerah dan rame;0;0;0
21/03/2021;Junita;@junna_lue;Panas banget JAKARTA;0;0;0
21/03/2021;bigyog;@bigyog69;Jakarta panas banget ini. The hot is potato potato.;0;0;0
21/03/2021;dea;@deandhiny_;anying jakarta panas banget dah;0;0;0
21/03/2021;Sekjen Sunda Expire;@raenovaldy_;Serbasalah adalah menjadi seorang gendut di jakarta dan punya alergi suhu dingin... jalan kaki dari luar nyampe kosan gerah keringet 2x lipat, mandi, beres mandi keringetan lg nyalain kipas angin mapah bersin bersin serbasalah...;0;0;0
21/03/2021;୨୧ Lia ⃢⃢⃢⃢⃢⃢;@audee84;Ngerasa hari ini panas banget ga si Jakarta?  gue yg gapernah kipasan jd pake kipas (tim ac nyala malem doang) coba byangin panasnya neraka kek mana;0;0;0
21/03/2021;sharon.;@teudoongii;jakarta kenapa si panas banget ahdhfhf;0;0;0
22/03/2021;mwv.mystic;@mwv_mystic;Melihat fenomena yang terjadi ini membuat unit stoner metal asal Jakarta, Seringai, merasa gerah dengan apa yang terjadi, sehingga mereka membuat sebuah lagu dengan judul “Dilarang Di Bandung”, yang mereka masukan kedalam materi di album terbaru mereka bertitle “Taring”.;13;94;107
22/03/2021;MARATHONDAY6;@Marathonday6;Album mito membuktikan jakarta panas banget;7;36;43
22/03/2021;.;@DXhu1233;Ini jakarta apa sby sih panas banget;0;3;3
22/03/2021;fis not fish;@ehfiskaaa;Edan jakarta panas banget. Masyaallahh;0;2;2
22/03/2021;Dhiatamayo Fadhlika;@Dhiatamayo;Mau tau ga kenapa jakarta panas banget beberapa hari kebelakang?  Karena matahari sedang menuju northern hemisphere yang akan menuju summer season, maka matahari sedang tepat berada di garis equator. #FunFact;1;0;1
22/03/2021;Koplakhong;@KoplakHong;Engga dua2nya. Aku suka bangettt...cocok ama jimjilbang aslikkk...Gerah ketemu ga terlalu manis dan dingin . Beth ke Jakarta sini kita ke Mu gung hwa.;0;1;1
22/03/2021;botol kecap tukang toprak;@the_ma_wariiii;Najong jakarta panas banget bbrp hari ini. Tadi naik ojek rasanya ampe mata keringetan saking panasnya;0;0;0
22/03/2021;Damsky;@damiungggrrr;Jakarta lagi gerah banget yaa?;0;0;0
22/03/2021;Ｔａｓｙａ;@makeusyyi;gila jakarta panas banget bener² gakuat gua;0;0;0
22/03/2021;Ari Hermawan;@arijojo;Btw itu Bekasi panas banget deh, kirain Jakarta paling panas;0;0;0
22/03/2021;Raa | FAST RESPON WA;@nakmjin;Gila Jakarta gerah bgt;0;0;0
22/03/2021;Molekul Bebas;@Randavrian;Aseli jakarta lagi panas banget, awto lepek kusem;0;0;0
22/03/2021;niss;@senderlelah_;Di Jakarta juga panas banget euy;0;0;0
22/03/2021;fanfuct;@feelslikeforev;jakarta panas banget dah;0;0;0
23/03/2021;Tali Jodoh Aladin;@diayangberjuang;Andin gak lepas jaket Aldebaran gak lepas sepatu Wooiii kalian gak gerah apa itu di jakarta begitu?? #IkatanCintaEp213 #IkatanCinta;0;9;9
23/03/2021;nid유;@hwahyunjinie;Jakarta panas banget ya:((;0;0;0
23/03/2021;Kal;@zetsuboujin;Coba jemuran di Jakarta, tadi siang panas banget;0;0;0
23/03/2021;w;@thunderainn;JAKARTA PANAS BANGET GUE MAU PINDAH AJA KE NEGARA MAS PACAR;0;0;0
23/03/2021;"c;";@hikibby;Soalnya jakarta panas banget, gue pas dr depok ke bandung juga gitu, beda hawa wkwkwk;0;0;0
23/03/2021;shae #7DREAM;@sunflozen;yaallah jakarta panas banget gangerti lagi deh mo pindah ajala;0;0;0
23/03/2021;rachel;@RachelKadang;ngerasa jakarta lg panas bgt dah bbrp hr belakangan ini. dikantor ngerasa ac suhu 16 masih gerah, pas di rumah juga;0;0;0
23/03/2021;▪︎Charlie;@WindDeerLight;PANAS BANGET JAKARTA!;0;0;0
23/03/2021;Vanvan;@rofvania;Cambodia>Malaysia>Jakarta>Banjarmasin  kalo skala panasnya mah.  Malaysia dibanding Jakarta aja udah panas banget.  Sampe disini, duh lebih panas lagi wkk;0;0;0
23/03/2021;Mr. Here to Stay is the loml;@villainteena;Jakarta hari ini panas banget (terus);0;0;0
24/03/2021;Hot Pizza;@call_milano;Jakarta hari ini panas banget ! Kayaknya aku butuh kamu deh biar seger haha !;0;1;1
24/03/2021;fiiy.;@doyxxz;gua ngerasa nih jakarta udh kek serambi neraka, panas banget;0;0;0
24/03/2021;niss;@senderlelah_;Di Jakarta panas banget astaghfirullah;0;0;0
24/03/2021;˙ᵕ˙;@yugilens;Panas banget gilaaaa Jakarta lu punya salah apa sih dulu;0;0;0
24/03/2021;-;@gubernurjekarda;Jakarta panas banget Allahuakbar;0;0;0
24/03/2021;ayumi;@jimiinbunn;Jakarta emang lagi panas banget apa cuma kamar kos gue yg panas karena jendela ngadep timur, atau emang badanku lagi panas? Ish gue jadi mandi mulu sakin panasnya;0;0;0
25/03/2021;nursaidr | Blogger Jakarta;@nursaidr_;Beberapa hari belakangan suhunya berasa gerah banget.;0;0;0
25/03/2021;lilipolchaobaan;@axel20222730;Jakarta juga panas banget;0;0;0
25/03/2021;rara;@bongpidypidie;panasnya tu.. aduh gatau deh PANAS BANGET hueeee jakarta dan pekanbaru lewat kayaknya beneran sepanas itu tahan2 ya bil wkwkw;0;0;0
25/03/2021;put;@StayonMyWei;Jakarta kenapa panas banget ya;0;0;0
25/03/2021;Anasera;@centaurucs;Esther mengangguk menjawab pertanyaan Kaffie.  'Iya Jakarta memang panas banget, kebalikannya London waktu aku kesini'   Ucapnya sembari melepas coat yang sedari tadi masih Ia pakai.;0;0;0
26/03/2021;Opang;@ogopagang;Allahu Jakarta panasnya sampe pake AC pun masih gerah;0;1;1
26/03/2021;• ㉦ •;@coriddler;JAKARTA LO PANAS BANGET;0;0;0
26/03/2021;@jaehyunnier;@jaehyunnier;Panas banget jakarta ya allah plz gue beli ac aja apa ya tapi gak punya duit;0;0;0
26/03/2021;Cher;@cremebrulIe;Jakarta panas banget ya sampe air keran aja jadi panas;0;0;0
26/03/2021;Your Majesty;@elsapramita;Sama, Jakarta pun panas banget edan!;0;0;0
26/03/2021;𝐀𝐧𝐧𝐚;@annabukanana;Parah sih, jakarta hari ini panas nya gerah bgt anjir gua sampai mandi 4x hari ini. Tau mandi jam segini tuh dosa bgt, tp ini cuacanya flop bgt asli?!?!;0;0;0
26/03/2021;Lucky putrA;@bucinrexx;Hey kalian manusia manusia di Jakarta, ngerasa ga sih hari ini panas banget;0;0;0
27/03/2021;Dinnn;@shinbchuu;Daerah lain pada hujan, jakarta panas banget pake ac ga mempan kayak lagi simulasi neraka;0;1;1
27/03/2021;abel;@onigiari;jakarta ngapa panas banget;0;0;0
27/03/2021;caec;@ebicaa;jakarta panas banget. ini apa gamau ujan yang gede gitu aelah;0;0;0
27/03/2021;dell || VIVIZ IS MANIAC;@cheloveyz;Bener, agak bingung klo yg lain bilang hujan. Lh jakarta panas banget;0;0;0
27/03/2021;30000;@tigapuluhribu;Rezim sudah gerah di Jakarta, belakangan ini sering banjir, banjir penghargaan;0;0;0
27/03/2021;alana, cek pinned pls;@awinterwithu;jakarta tumben adem biasanya macem neraka bocor alias panas banget;0;0;0
27/03/2021;𝐫𝐢𝐜𝐡𝐨;@naarucho;jakarta utara kenapa panas banget anj HUJAN DONG YA TUHAN;0;0;0
27/03/2021;caec;@ebicaa;ini jakarta lg pdkt sama matahari apa gimana panas banget anjrot;0;0;0
27/03/2021;.;@poppyawn;Selamat siang warga Jakarta yang pada heboh gerah dan batre hpnya low karena mati lampu.;0;0;0
28/03/2021;.;@DXhu1233;Panas banget jakarta;0;2;2
28/03/2021;@sayasakti;@sayasakti;Jakarta lagi gerah banget;1;0;1
28/03/2021;୨୧ Lia ⃢⃢⃢⃢⃢⃢;@audee84;Udah beberapa hari ini emang Jakarta lagi panas banget apa perasaan gue doang? Mandi keringet;0;1;1
28/03/2021;far.;@decxtro;Babi ini masa gua puasa mandi Jakarta lg gerah'nya anj;0;0;0
28/03/2021;P&A;@sunflwrkid;Apa cuma gw doang ya yang ngerasa Jakarta ni lagi gerah geraaahnya?;0;0;0
28/03/2021;Natsu;@ntskeee;Jakarta panas kaaaa. Sempet hujan sih tapi panas gitu gerah banget;0;0;0
28/03/2021;♡.;@shabelice;ㅤ ㅤ ⋆    ❀˒    IH，disini panas banget tau cecil ！( 〃．．)  aku masih belum biasa sama cuaca jakarta . . .  ㅤ ㅤ;0;0;0
28/03/2021;Geronimo;@GeronimoAdr;Semua sepakat yah Jakarta panas banget banget;0;0;0
28/03/2021;an annoying girl;@achaselalubenar;Sudah sore juga, pasti banyak ibu-ibu lain yang marahin anaknya gara-gara lupa ngisi air. Saya pengen mandi ga jadi jadi pak. JAKARTA PANAS BANGET AKHIR AKHIR INI   @aniesbaswedan;0;0;0
28/03/2021;Judith Cholya;@heyyyyyjudeeeee;jakarta ngapa gerah banget ya. padahal baru aja mandi + keramas, segernya bentar doang, keluar kamar mandi langsung keringetan lagi;0;0;0
28/03/2021;nika.;@pestadisemesta;ngga boong ini jakarta panas banget dah;0;0;0
28/03/2021;.;@Ekko_Pranyoto;Akhir akhir ini panas banget jakarta;0;0;0
28/03/2021;io;@iosatya;Siang² muterin jakarta pake kaos, panas banget. Niatnya cuma service motor doang, tpi kebablasan sampe jaksel  Udah gitu, blm tau arah jalan di jkt. Jadi cuma ngandelin tulisan di palang ijo;0;0;0
28/03/2021;chanchen;@chandaeily;Jakarta panas banget, emng bener ya ini efek mau puasa??;0;0;0
28/03/2021;Garin G;@crispipotatoes;Jakarta gerah sekali hari ini;0;0;0
28/03/2021;cacaˣ¹ ia;@peachywoodzie;Tapi pas gue di Jakarta itu perna sampe 37° panas banget kek dioven;0;0;0
28/03/2021;California sober;@halleluyuh;jakarta panas banget gakuku ganenen;0;0;0
28/03/2021;ᵛᵏριкσσк⁷;@bunnyiskelinci;jakarta juga panas banget;0;0;0
29/03/2021;nakes;@nakeslovesu;jakarta panas banget yaallah;0;0;0
29/03/2021;°taa๑⁷•;@hopemytan;Jakarta udaranya selalu panas gak? Kayak walau mendung tapi bikin gerah?;0;0;0
29/03/2021;choizh;@AneMarwanti;Mau nanya : 1. Kenapa kalo ngomong pake 'aku kamu' terkesan kek something gitu? Emang harus ngomong pake 'gw lo' kalo cuma temenan aja 2. Di jakarta panas banget kan tuh, kalian sehari mandi berapa kali?  3. Apa bener kalo di jakarta pergaulannya itu agak bebas?;0;0;0
29/03/2021;dita◡̈;@jinyoungxie;Jakarta panas ngga? Panas mana sama Semarang? Semarang panas banget kaya simulasi neraka.;0;0;0
29/03/2021;Deee;@creamilloo;Rasanya panas banget dah pdhl ini udh malem dan ini di Malang woi bukan Jakarta aduh aduh otak ku;0;0;0
29/03/2021;Mas Bogel;@alif_M98;Pd ngerasa ngak si jakarta hari ini gerah banget..pdhl cuaca mendung dan hujan..;0;0;0
29/03/2021;nadhif;@serengehan;Panas banget ya Jakarta.;0;0;0
30/03/2021;dhil;@colingrvms;gerah bet jakarta ga ada angin tolong;0;0;0
30/03/2021;GusApaYa?;@GusApaYa;Aku pengen tau suasana di sekayu sana tuh gimana sih. Apa sama kayak di jakarta yang kalau siang panas banget;0;0;0
30/03/2021;jei;@dorhwayaki;Makamya anying wkwkwkkwkwkwk perasaan gue sekolah di jakarta sama tinggal di bekasi tuh sama aja gaada bedanya. Pada lebay banget dah duh kalau Serang emang beneran panas banget man, kaya di sauna. Sayang aja underrated. Harusnya seisi dunia tau;0;0;0
30/03/2021;Gisella V. Lakshita.;@ufukbuana;ㅤㅤㅤㅤ 'Sebenernya disini tuh ga jauh beda sama Jakarta, cuma kenapa Jakarta panas banget? macet pula.' lontaran keluar begitu saja. 'By the way, ini kita naik bus atau naik apa? Ih gua gatau jalan.' ㅤㅤㅤㅤ;0;0;0
31/03/2021;fanyu;@incokenito;jakarta panas banget;0;0;0
31/03/2021;nanaii;@silperhawer;Panas banget Jakarta ya allah :');0;0;0
02/04/2021;dea❀ꕤ;@sikkeureo;jakarta kenapa kamu panas banget;1;1;2
02/04/2021;Lunar Books;@lunarbooksid;Jakarta panas banget gilaaa;0;1;1
02/04/2021;bung djoe;@djoe1182;jakarta panas banget....mau keluar jd males..takut pingsan..hahahahah;0;1;1
02/04/2021;issa;@9ETIAN;jakarta panas banget gila;0;0;0
02/04/2021;aya;@blacswvn;ya allah jakarta panas banget ANJRIT;0;0;0
02/04/2021;DianPuka;@vanillamilkqiu;Ya allah panas banget jakarta;0;0;0
02/04/2021;banya ᶻ 𝘇 𐰁;@sunwoodepok;jakarta tangerang lagi panas banget dah anjir;0;0;0
02/04/2021;Widybell ꕤ | Dekira's playlist;@bella_widybell;Jakarta panas banget......;0;0;0
02/04/2021;damian;@icebursvt;Jakarta panas banget takbir.;0;0;0
03/04/2021;Mr. Reivando.;@danielreivando;Jakarta,jam 7 pagi ini panas banget;0;0;0
04/04/2021;IS;@ikesputriyana;Semarang panas banget, etapi kenapa aku lebih ngerasa Jakarta tuh lebih sumuuukkk anginnya juga panas;0;0;0
04/04/2021;BlackCats Family;@kitblackit;Cuaca disini (jakarta) lagi ga jelasss.... Kadang ujan kadang panas banget. Makanya disini lagi pada pake npg;0;0;0
04/04/2021;ً;@jaeminjakarta;waktu itu gue lagi ngide naik mrt sama mantan. terus jalan lah gue dari bundaran hi ke depan fx sudirman, emang niatnya mau jalan aja ga naik mobil tuh. terus jakarta emang lagi panas banget parah. kita lagi nunggu grab dateng buat ke sency, gue tuh udah bete banget kalo panas..;0;0;0
04/04/2021;kieran;@chxntik;jakarta diciptain pas tuhan lagi menanak nasi kali ye anjing panas banget;0;0;0
05/04/2021;wtf;@asrinisakinah;Jakarta panas banget sumpah. Corona emang ada tp kenyataan orang2 di jakarta kembali ke kebiasaan normal haha;0;0;0
06/04/2021;des;@hrvuox;jakarta gerah;0;0;0
06/04/2021;Syaaaaa;@gloriousfluff;Siang ini jakarta panas banget dan berangin kenceng, gak motor friendly bgt :(;0;0;0
06/04/2021;ara;@feveryunho;pengen pake sweater tapi ga berlaku untuk aku yang gampang gerah dan tinggal di jakarta;0;0;0
06/04/2021;JANar;@rksjanardana;jakarta panas banget ya jadi pengen aitakata~ aitakata~ yes yes denganmu;0;0;0
06/04/2021;☆;@wonpilhukum;jakarta panas banget;0;0;0
07/04/2021;gitta 𐙚;@algiranda;Pertama kalinya ke daerah bekasi tahun lalu & menurut gue emang panas banget. panasnya tuh beda sama jakarta walaupun sama² panas. gersang & tandus aja gitu hawanya. pokoknya beda deh. ini honest review, gak lebay. apalagi kulit gue sensitif kalo kena panas langsung berasa cekit²;0;10;10
07/04/2021;Nona Capung;@empatsayap;Jakarta bersih nggak ada awan sama sekali gitu, Min? Bakal panas banget dong :|;0;0;0
08/04/2021;Adib Hidayat;@AdibHidayat;Jakarta Gerah;0;2;2
08/04/2021;cou;@keceIup;panas banget jakarta;0;0;0
08/04/2021;✢;@GUEANlME;Bandung, lo lagi cosplay jadi Jakarta? Panas banget bangke.;0;0;0
09/04/2021;AWAN;@ffikriawan;Ni Jakarta hari ini lagi gerah apa emang Jakarta sebenernya gerah?;1;15;16
09/04/2021;ratihwahyu;@ratihwahyu1;@pln_123  Hai PLN team selamat malam... Ini brp lama ya pemadaman di Jl. H. Matasan Gg. Damai, Kebagusan, Pasar Minggu, Jakarta Selatan? Gelap.. Gerah... Galaw;0;1;1
09/04/2021;Joonjookook;@joonjookook;Daerah kalian lagi panas banget ga sih? Jakarta lagi panas banget asli ampe nyalain kipas full paling gede juga tetep aja panas astagfirullah;0;0;0
09/04/2021;kadeend;@swaraska;ya Allah jakarta panas banget;0;0;0
09/04/2021;Putri;@epheyoo;Pingin ngajak jalan adek sm keponakan ke museum2 di jakarta cm kok panas banget yak hawa nya;0;0;0
09/04/2021;papa bear;@Provomer;Jakarta panas banget bund;0;0;0
09/04/2021;@cloudle_;@cloudle_;jakarta panas banget wak;0;0;0
